time,raw_bicep_emg,raw_tricep_emg,processed_bicep_emg,processed_tricep_emg,bicep_activation,tricep_activation,net_activation,filtered_net_activation
0.02559405816375179,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.02609590244147241,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.026597746719193033,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.02709959099691366,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.02760143527463428,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.028103279552354903,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.02860512383007553,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.02910696810779615,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.029608812385516773,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.0301106566632374,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.03061250094095802,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.031114345218678643,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.031616189496399265,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.03211803377411989,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.032619878051840516,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.033121722329561135,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.03362356660728176,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.034125410885002386,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.034627255162723004,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.03512909944044363,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.035630943718164255,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.036132787995884874,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.0366346322736055,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.037136476551326125,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.037638320829046744,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.03814016510676737,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.038642009384487995,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.039143853662208614,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.03964569793992924,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.040147542217649865,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.04064938649537048,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.04115123077309111,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.041653075050811735,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.04215491932853235,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.04265676360625298,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.043158607883973604,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.04366045216169422,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.04416229643941485,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.044664140717135474,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.04516598499485609,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.04566782927257672,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.046169673550297344,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.04667151782801796,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.04717336210573859,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.047675206383459214,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.04817705066117983,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.04867889493890046,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.04918073921662108,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.04968258349434171,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.05018442777206233,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.05068627204978295,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.05118811632750358,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.0516899606052242,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.05219180488294482,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.05269364916066545,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.05319549343838607,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.05369733771610669,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.05419918199382732,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.05470102627154794,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.05520287054926856,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.05570471482698919,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.056206559104709806,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.05670840338243043,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.05721024766015106,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.057712091937871676,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.0582139362155923,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.05871578049331293,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.059217624771033546,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.05971946904875417,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.0602213133264748,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.060723157604195416,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.06122500188191604,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.06172684615963667,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.062228690437357286,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.0627305347150779,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.06323237899279853,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.06373422327051916,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.06423606754823978,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.0647379118259604,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.06523975610368103,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.06574160038140166,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.06624344465912227,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.0667452889368429,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.06724713321456352,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.06774897749228415,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.06825082177000477,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.0687526660477254,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.06925451032544601,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.06975635460316663,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.07025819888088726,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.07076004315860789,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.07126188743632851,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.07176373171404914,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.07226557599176975,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.07276742026949037,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.073269264547211,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.07377110882493162,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.07427295310265225,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.07477479738037288,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.07527664165809349,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.07577848593581411,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.07628033021353474,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.07678217449125536,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.07728401876897599,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.07778586304669662,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.07828770732441723,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.07878955160213785,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.07929139587985848,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.0797932401575791,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.08029508443529973,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.08079692871302036,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.08129877299074097,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.08180061726846159,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.08230246154618222,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.08280430582390284,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.08330615010162347,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.0838079943793441,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.0843098386570647,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.08481168293478533,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.08531352721250596,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.08581537149022658,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.08631721576794721,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.08681906004566783,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.08732090432338845,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.08782274860110907,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.0883245928788297,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.08882643715655032,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.08932828143427095,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.08983012571199157,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.09033196998971219,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.09083381426743281,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.09133565854515344,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.09183750282287406,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.09233934710059469,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.09284119137831531,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.09334303565603592,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.09384487993375655,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.09434672421147718,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.0948485684891978,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.09535041276691843,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.09585225704463905,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.09635410132235966,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.09685594560008029,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.09735778987780092,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.09785963415552154,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.09836147843324217,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.09886332271096279,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.09936516698868342,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.09986701126640403,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.10036885554412465,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.10087069982184528,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.1013725440995659,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.10187438837728653,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.10237623265500716,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.10287807693272777,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.1033799212104484,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.10388176548816902,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.10438360976588965,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.10488545404361027,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.1053872983213309,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.10588914259905151,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.10639098687677213,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.10689283115449276,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.10739467543221339,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.10789651970993401,[0.],[0.],0.0,0.0,0.0,0.0,0.0,0.0
0.10839836398765464,[-0.02624438],[-0.01019686],1.893810060721045e-08,7.358115384599026e-09,0.0,0.0,0.0,0.0
0.10890020826537525,[-0.02254701],[-0.00550099],1.3537336650688554e-07,5.037925696664029e-08,0.0,0.0,0.0,0.0
0.10940205254309587,[-0.02329092],[-0.00414015],4.818748147111069e-07,1.706541685545254e-07,0.0,0.0,0.0,0.0
0.1099038968208165,[-0.0215264],[-0.0040292],1.179101112614173e-06,3.970404342207785e-07,0.0,0.0,0.0,0.0
0.11040574109853712,[-0.01892919],[-0.00259099],2.2969518637999284e-06,7.388169207678979e-07,0.0,0.0,0.0,0.0
0.11090758537625775,[-0.01902351],[-0.00084178],3.867271959133739e-06,1.1965722814004681e-06,0.0,0.0,0.0,0.0
0.11140942965397838,[-0.01995668],[0.00059367],5.904260694967892e-06,1.7693028780030605e-06,0.0,0.0,0.0,0.0
0.11191127393169899,[-0.021552],[0.00069255],8.415601710630028e-06,2.4568872298744856e-06,0.0,0.0,0.0,0.0
0.11241311820941961,[-0.02183227],[-0.00063094],1.1407425294570514e-05,3.2607396434467903e-06,0.0,0.0,0.0,0.0
0.11291496248714024,[-0.02205678],[-0.00245767],1.4885177307519426e-05,4.182063135161396e-06,0.0,0.0,0.0,0.0
0.11341680676486086,[-0.02297847],[-0.0018094],1.8852631716349903e-05,5.22039413434193e-06,0.0,0.0,0.0,0.0
0.11391865104258149,[-0.02430655],[-0.00019918],2.3311510377674633e-05,6.374274787899364e-06,0.0,0.0,0.0,0.0
0.11442049532030212,[-0.02391701],[-0.0005204],2.826214925941132e-05,7.642280308602517e-06,0.0,0.0,0.0,0.0
0.11492233959802273,[-0.02380287],[-0.0041089],3.370375596433552e-05,9.023233464584696e-06,0.0,0.0,0.0,0.0
0.11542418387574335,[-0.02410083],[-0.00635672],3.96339398237836e-05,1.0516375891178998e-05,0.0,0.0,0.0,0.0
0.11592602815346398,[-0.02576271],[-0.00730377],4.604872665968352e-05,1.2123810467288376e-05,0.0,0.0,0.0,0.0
0.1164278724311846,[-0.02519692],[-0.00737943],5.294330039674535e-05,1.3852721796101272e-05,0.0,0.0,0.0,0.0
0.11692971670890523,[-0.02529468],[-0.00693331],6.031245329383435e-05,1.5712424105952754e-05,0.0,0.0,0.0,0.0
0.11743156098662585,[-0.02545063],[-0.00621762],6.815045123314733e-05,1.770979623405789e-05,0.0,0.0,0.0,0.0
0.11793340526434647,[-0.02660323],[-0.00447614],7.645100059605404e-05,1.9847861793509447e-05,0.0,0.0,0.0,0.0
0.11843524954206709,[-0.02697599],[-0.00290924],8.520753798026617e-05,2.21265747456512e-05,0.0,0.0,0.0,0.0
0.11893709381978772,[-0.02810545],[-0.00295926],9.441347510829863e-05,2.4544452394112264e-05,0.0,0.0,0.0,0.0
0.11943893809750834,[-0.02762204],[-0.00467374],0.00010406224686575205,2.709995321354498e-05,0.0,0.0,0.0,0.0
0.11994078237522897,[-0.02817666],[-0.00618076],0.00011414726414315578,2.9791534300014896e-05,0.0,0.0,0.0,0.0
0.1204426266529496,[-0.0298174],[-0.00567625],0.00012466190177564017,3.261753485585866e-05,0.0,0.0,0.0,0.0
0.1209444709306702,[-0.0302093],[-0.00459208],0.0001355995521598726,3.5576453250087655e-05,0.0,0.0,0.0,0.0
0.12144631520839083,[-0.02776424],[-0.0035372],0.00014695366067188326,3.866671049769684e-05,0.0,0.0,0.0,0.0
0.12194815948611146,[-0.02646304],[-0.00407617],0.0001587179201486049,4.188663007286442e-05,0.0,0.0,0.0,0.0
0.12245000376383208,[-0.02798801],[-0.0051757],0.00017088683885529922,4.5234733948692235e-05,0.0,0.0,0.0,0.0
0.12295184804155271,[-0.02907671],[-0.00544143],0.0001834558119809464,4.87094635848395e-05,0.0,0.0,0.0,0.0
0.12345369231927333,[-0.02816319],[-0.00455836],0.0001964202820612228,5.230895951169054e-05,0.0,0.0,0.0,0.0
0.12395553659699395,[-0.02717559],[-0.00471641],0.0002097754596506102,5.6031279130328524e-05,0.0,0.0,0.0,0.0
0.12445738087471457,[-0.02599352],[-0.00291243],0.00022351720611427095,5.9874686901800464e-05,0.0,0.0,0.0,0.0
0.1249592251524352,[-0.02579234],[-0.00059103],0.0002376429583603416,6.383838502824347e-05,0.0,0.0,0.0,0.0
0.1254610694301558,[-0.02539666],[-0.00115953],0.0002521517563294029,6.792393168033003e-05,0.0,0.0,0.0,0.0
0.12596291370787643,[-0.02505939],[-0.00292396],0.0002670435573788027,7.213512670064219e-05,0.0,0.0,0.0,0.0
0.12646475798559706,[-0.02400623],[-0.00397821],0.0002823187727531456,7.647500579119791e-05,0.0,0.0,0.0,0.0
0.12696660226331768,[-0.02307662],[-0.00379354],0.00029797848245409654,8.09437774941296e-05,0.0,0.0,0.0,0.0
0.1274684465410383,[-0.02227662],[-0.00333862],0.00031402489874344,8.553988117267118e-05,0.0,0.0,0.0,0.0
0.12797029081875894,[-0.02287898],[-0.00370352],0.00033046127967308156,9.026147825667658e-05,0.0,0.0,0.0,0.0
0.12847213509647956,[-0.02159351],[-0.00364461],0.00034729109856169007,9.51068804073923e-05,0.0,0.0,0.0,0.0
0.1289739793742002,[-0.01995939],[-0.00507784],0.00036451760940956634,0.00010007439919409426,0.0,0.0,0.0,0.0
0.1294758236519208,[-0.02099735],[-0.00462183],0.00038214437477041805,0.00010516216099166281,0.0,0.0,0.0,0.0
0.12997766792964144,[-0.02232758],[-0.00145258],0.0004001749947232957,0.00011036818538837937,0.0,0.0,0.0,0.0
0.13047951220736206,[-0.02233851],[-0.000466],0.00041861140720650283,0.00011569115549909556,0.0,0.0,0.0,0.0
0.1309813564850827,[-0.02215515],[-0.00177921],0.0004374530703623377,0.00012113167006711267,0.0,0.0,0.0,0.0
0.13148320076280332,[-0.02130844],[-0.00213564],0.00045669795996669765,0.00012669163000900654,0.0,0.0,0.0,0.0
0.1319850450405239,[-0.02166612],[-0.00126242],0.0004763437683118375,0.00013237201623687292,0.0,0.0,0.0,0.0
0.13248688931824454,[-0.02162012],[0.00062076],0.0004963881609434404,0.00013817267084309328,0.0,0.0,0.0,0.0
0.13298873359596516,[-0.02133841],[0.00039333],0.0005168284178716874,0.00014409408299714867,0.0,0.0,0.0,0.0
0.1334905778736858,[-0.02052118],[-7.42015089e-05],0.0005376602991558821,0.00015013765154124072,0.0,0.0,0.0,0.0
0.13399242215140642,[-0.0199333],[0.00134881],0.0005588691072998914,0.00015630091643001773,0.0,0.0,0.0,0.0
0.13449426642912704,[-0.01981596],[0.00346058],0.0005804166351669177,0.00016257459011998035,0.0,0.0,0.0,0.0
0.13499611070684767,[-0.0225582],[0.00334076],0.000602248596687625,0.0001689507949981811,0.0,0.0,0.0,0.0
0.1354979549845683,[-0.0242334],[0.00306367],0.0006243174485376659,0.00017543030501815694,0.0,0.0,0.0,0.0
0.13599979926228892,[-0.02343943],[0.00126414],0.0006465910180482797,0.00018201799076792354,0.0,0.0,0.0,0.0
0.13650164354000954,[-0.02317361],[-0.00186659],0.0006690474650465117,0.0001887163360204624,0.0,0.0,0.0,0.0
0.13700348781773017,[-0.02317802],[-0.00575783],0.0006916694866589919,0.00019552431918978168,0.0,0.0,0.0,0.0
0.1375053320954508,[-0.02332145],[-0.00696875],0.0007144407391838494,0.0002024413159012117,0.0,0.0,0.0,0.0
0.1380071763731714,[-0.02327905],[-0.00519222],0.0007373450952483829,0.00020947154225780208,0.0,0.0,0.0,0.0
0.13850902065089202,[-0.02110386],[-0.00460125],0.0007603677417773383,0.0002166220357769824,0.0,0.0,0.0,0.0
0.13901086492861264,[-0.0201726],[-0.00550345],0.0007834960313134637,0.00022389747281796992,0.0,0.0,0.0,0.0
0.13951270920633327,[-0.02139266],[-0.00556798],0.0008067192693206348,0.00023129950935243607,0.0,0.0,0.0,0.0
0.1400145534840539,[-0.02243078],[-0.00602431],0.0008300282398399092,0.000238829064117057,0.0,0.0,0.0,0.0
0.14051639776177452,[-0.02196996],[-0.0056767],0.0008534151130678291,0.00024648715379901745,0.0,0.0,0.0,0.0
0.14101824203949515,[-0.02182104],[-0.00503114],0.0008768734071273622,0.00025427300440357696,0.0,0.0,0.0,0.0
0.14152008631721577,[-0.0224385],[-0.0054235],0.0009003975275275107,0.00026218195223893603,0.0,0.0,0.0,0.0
0.1420219305949364,[-0.02325084],[-0.0075111],0.0009239824084488049,0.00027020702040388584,0.0,0.0,0.0,0.0
0.14252377487265702,[-0.02256821],[-0.00920458],0.000947623687365065,0.00027834303778367264,0.0,0.0,0.0,0.0
0.14302561915037765,[-0.02309742],[-0.00967976],0.0009713177816967275,0.00028658965005139896,0.0,0.0,0.0,0.0
0.14352746342809827,[-0.0226461],[-0.01001305],0.0009950615519907114,0.00029495119393768194,0.0,0.0,0.0,0.0
0.14402930770581887,[-0.02184382],[-0.0086674],0.0010188519810034435,0.0003034334334862269,0.0,0.0,0.0,0.0
0.1445311519835395,[-0.0224964],[-0.00628702],0.001042686107709624,0.00031203990633543786,0.0,0.0,0.0,0.0
0.14503299626126012,[-0.02441307],[-0.00537924],0.0010665611024020557,0.00032077080760011526,0.0,0.0,0.0,0.0
0.14553484053898075,[-0.02442445],[-0.00557973],0.0010904744136150482,0.00032962418778833527,0.0,0.0,0.0,0.0
0.14603668481670137,[-0.02373283],[-0.00546784],0.0011144238760875931,0.00033859742173248004,0.0,0.0,0.0,0.0
0.146538529094422,[-0.02301886],[-0.00484797],0.0011384074868045098,0.0003476879726469229,0.0,0.0,0.0,0.0
0.14704037337214262,[-0.0234491],[-0.00438577],0.0011624227943912275,0.000356893462763068,0.0,0.0,0.0,0.0
0.14754221764986325,[-0.02404942],[-0.00519681],0.0011864661671343207,0.00036621158662041313,0.0,0.0,0.0,0.0
0.14804406192758388,[-0.02244556],[-0.00672059],0.0012105328912572037,0.0003756401804161719,0.0,0.0,0.0,0.0
