Timestamp,Elbow_Angle_Rad,Elbow_Flexion_Rad
1776432912.467,2.503989746803984,36.531955564100116
1776432912.4720001,2.503935709891193,36.53505165114092
1776432912.477,2.5040861948081092,36.52642950052126
1776432912.482,2.503965514911102,36.53334394929183
1776432912.487,2.5037797317422448,36.54398854077195
1776432912.492,2.503734179639596,36.546598484001635
1776432912.497,2.50397295675211,36.532917563210276
1776432912.502,2.5038267166871306,36.541296501729335
1776432912.507,2.5039293946639045,36.535413487011226
1776432912.512,2.5039088937833562,36.536588100942964
1776432912.517,2.503819897715262,36.54168720003801
1776432912.522,2.503929911998429,36.53538384592639
1776432912.527,2.5038554403316624,36.53965075812542
1776432912.532,2.5041699879871837,36.52162850500832
1776432912.537,2.5042739665528257,36.51567097203721
1776432912.542,2.504336324641314,36.51209811674832
1776432912.547,2.5042689907590825,36.51595606401841
1776432912.552,2.504535502428865,36.5006860701489
1776432912.557,2.504551319963995,36.49977979214364
1776432912.562,2.5043536468652503,36.51110562642498
1776432912.567,2.504420147298531,36.507295432262225
1776432912.572,2.5046274241384783,36.49541934414242
1776432912.577,2.504552909696173,36.49968870719928
1776432912.582,2.5047167962998373,36.49029869649058
1776432912.587,2.504736131826758,36.4891908524034
1776432912.592,2.504678015250389,36.492520686949064
1776432912.5970001,2.504600760403945,36.49694706359725
1776432912.602,2.504878350759113,36.48104230781257
1776432912.607,2.5047714502853147,36.48716725378918
1776432912.612,2.5046029027863974,36.49682431412461
1776432912.617,2.5046924583850125,36.4916931562922
1776432912.622,2.504876887542193,36.481126143966605
1776432912.627,2.5049383964024328,36.47760194587221
1776432912.632,2.504946792383129,36.47712089161345
1776432912.637,2.504773771558213,36.48703425464899
1776432912.642,2.504768376030257,36.487343395629125
1776432912.647,2.504775571763704,36.48693111047211
1776432912.652,2.504747054105072,36.488565051953316
1776432912.657,2.5047313357824166,36.48946564550249
1776432912.662,2.504714984419526,36.49040250958544
1776432912.667,2.5047616163481266,36.48773069688605
1776432912.672,2.5046667052106275,36.49316870449351
1776432912.677,2.5046862912180616,36.49204650893003
1776432912.682,2.5046972718582583,36.49141736459043
1776432912.687,2.5045069650145053,36.50232114354992
1776432912.692,2.5045538486075465,36.499634911540255
1776432912.697,2.504499394080513,36.50275492611465
1776432912.702,2.5042722485069895,36.515769408812616
1776432912.707,2.504129973031014,36.52392119311426
1776432912.712,2.503907200428244,36.536685123044094
1776432912.717,2.5037406684933896,36.546226700065404
1776432912.7220001,2.5038962042079747,36.537315160056124
1776432912.727,2.50389585751599,36.53733502404364
1776432912.732,2.5037900564239437,36.54339698008576
1776432912.737,2.5036784955385705,36.549788947976396
1776432912.742,2.5037953461047153,36.543093903702584
1776432912.747,2.503724635625571,36.54714531572492
1776432912.752,2.503812863575971,36.54209022653188
1776432912.757,2.5037859709796573,36.54363105880083
1776432912.762,2.503729225723355,36.546882322494326
1776432912.767,2.5036655872416436,36.55052853891101
1776432912.772,2.5037053942720675,36.548247764072784
1776432912.777,2.5035536348696192,36.5569429373345
1776432912.782,2.5036351070062364,36.55227492775842
1776432912.787,2.503793211547868,36.54321620480107
1776432912.792,2.5037508023011723,36.545646075649074
1776432912.797,2.503538811203545,36.55779227083744
1776432912.802,2.503920889980092,36.53590076949976
1776432912.807,2.5037187117637894,36.54748472800341
1776432912.812,2.5037193481531763,36.5474482655774
1776432912.817,2.5037429530080186,36.54609580701893
1776432912.822,2.5038992163213036,36.537142578674974
1776432912.827,2.5039104816434112,36.53649712326336
1776432912.832,2.503854474994125,36.539706067892126
1776432912.837,2.503811384681656,36.54217496093449
1776432912.842,2.5038293147540545,36.54114764345971
1776432912.8470001,2.5040086663575907,36.53087155352816
1776432912.852,2.5037545971168798,36.54542864872499
1776432912.857,2.504016015607367,36.5304504725334
1776432912.862,2.5039473343194385,36.53438562046321
1776432912.867,2.503992471781716,36.53179943437678
1776432912.872,2.503910548095228,36.5364933158547
1776432912.877,2.5038368554692756,36.540715592303
1776432912.882,2.5040234826600694,36.530022641928156
1776432912.887,2.5040210886222827,36.53015981018933
1776432912.892,2.5039321668558654,36.53525465211189
1776432912.897,2.5039923352044453,36.531807259677976
1776432912.902,2.503997590550215,36.53150615054548
1776432912.907,2.5039008404344627,36.537049523845496
1776432912.912,2.503971927905716,36.53297651176641
1776432912.917,2.5039825277007335,36.532369188248225
1776432912.922,2.5038042796013733,36.54258205204778
1776432912.927,2.5038203974221744,36.54165856894093
1776432912.932,2.503943250149672,36.53461962615364
1776432912.937,2.5040160728626075,36.53044719204976
1776432912.942,2.5041474074498704,36.5229222744955
1776432912.947,2.503881436101733,36.53816131021517
1776432912.952,2.5039706552086702,36.53304943193575
1776432912.957,2.503980418685922,36.53249002589587
1776432912.962,2.5040060709359113,36.53102026023646
1776432912.967,2.504140362574281,36.523325916133984
1776432912.9720001,2.5039021048702015,36.5369770770142
1776432912.977,2.5040287682322466,36.52971980095009
1776432912.982,2.503934075379239,36.535145301777476
1776432912.987,2.5040322195915254,36.52952205262983
1776432912.992,2.5038646089124317,36.53912543714321
1776432912.997,2.5041059344715255,36.5252985011185
1776432913.002,2.5039872785361315,36.53209698543077
1776432913.007,2.5042333742043406,36.51799674228593
1776432913.012,2.5041828581995986,36.52089109615551
1776432913.017,2.5042274923326353,36.51833374871026
1776432913.022,2.50411139587546,36.524985585722845
1776432913.027,2.504138173619229,36.523451334019995
1776432913.032,2.504295140818091,36.51445777600321
1776432913.037,2.5044039952906596,36.508220874143916
1776432913.042,2.5044966244872904,36.50291361211728
1776432913.047,2.5045487986496893,36.49992425281218
1776432913.052,2.5047304205958,36.4895180818331
1776432913.057,2.5046174665651533,36.49598987106813
1776432913.062,2.5048931733582482,36.48019303544072
1776432913.067,2.504897433604664,36.479948941301416
1776432913.072,2.504944617738745,36.477245489558584
1776432913.077,2.505096120412578,36.46856502576301
1776432913.082,2.5051697092456524,36.46434869620856
1776432913.087,2.505243705791261,36.46010900644663
1776432913.092,2.5051482484758942,36.4655783077408
1776432913.0970001,2.505226060739399,36.461119993447625
1776432913.102,2.505219716769206,36.46148347616503
1776432913.107,2.5052336482510995,36.46068526105017
1776432913.112,2.505237343081402,36.460473562867804
1776432913.117,2.5053406614107,36.4545538586527
1776432913.122,2.505374563735597,36.45261139852042
1776432913.127,2.5053143854276443,36.45605936158435
1776432913.132,2.50516470427668,36.46463545980728
1776432913.137,2.5049428459400853,36.47734700614393
1776432913.142,2.5046393700840586,36.49473489187838
1776432913.147,2.5046104053761127,36.4963944473985
1776432913.152,2.5043567440164054,36.51092817273528
1776432913.157,2.5046881875669804,36.49193785614051
1776432913.162,2.5046685332607854,36.49306396493475
1776432913.167,2.5046137108301485,36.496205058832885
1776432913.172,2.5046400415445937,36.494696420023615
1776432913.177,2.5045272806443784,36.501157143700055
1776432913.182,2.504651482500073,36.49404090156105
1776432913.187,2.5048460824649874,36.48289114487807
1776432913.192,2.504762077284167,36.487704287196294
1776432913.197,2.5051114898254396,36.46768442327243
1776432913.202,2.5052454534473365,36.46000887312945
1776432913.207,2.5052825125230833,36.45788554449652
1776432913.212,2.505265112647655,36.45888248392262
1776432913.217,2.5051666880126633,36.46452180010775
1776432913.2220001,2.5051772898439233,36.46391435992143
1776432913.227,2.5053007380449395,36.45684129901474
1776432913.232,2.505297156726278,36.45704649345913
1776432913.237,2.5054038637930542,36.45093262888864
1776432913.242,2.50549376020366,36.445781943967546
1776432913.247,2.505318532340294,36.45582176099151
1776432913.252,2.5052270568793067,36.4610629188351
1776432913.257,2.5054725222902667,36.44699878677065
1776432913.262,2.5054741017877515,36.446908288231015
1776432913.267,2.505223415369808,36.461271561960444
1776432913.272,2.505329388114065,36.45519977097109
1776432913.277,2.505043403938311,36.47158545724932
1776432913.282,2.505029742982726,36.47236817234847
1776432913.287,2.5047851322636316,36.486383334176224
1776432913.292,2.504926025399602,36.47831075212275
1776432913.297,2.5051349262247196,36.466341616506725
1776432913.302,2.504688545576857,36.49191734368557
1776432913.307,2.504862726550973,36.48193750899725
1776432913.312,2.5051808542192266,36.46371013625995
1776432913.317,2.50526929995785,36.45864256872093
1776432913.322,2.505060736765696,36.47059235939312
1776432913.327,2.505030986127428,36.47229694540371
1776432913.332,2.5052654823642033,36.45886130072478
1776432913.337,2.5053731192844504,36.452694159474845
1776432913.342,2.5053662799037943,36.45308602712092
1776432913.3470001,2.505252632024714,36.45959757094283
1776432913.352,2.5052541319514585,36.459511631470775
1776432913.357,2.5052262343195175,36.461110048039416
1776432913.362,2.505444008022475,36.44863253397102
1776432913.367,2.50532299181342,36.45556625200254
1776432913.372,2.5050876672085,36.469049358680024
1776432913.377,2.505122222468221,36.467069488138065
1776432913.382,2.504918348925238,36.478750581705356
1776432913.387,2.504930943395192,36.47802897173179
1776432913.392,2.5049744011924897,36.47553902335969
1776432913.397,2.504946195353564,36.47715509888778
1776432913.402,2.5050340823202295,36.47211954662362
1776432913.407,2.50522282334427,36.46130548252512
1776432913.412,2.5048103580793333,36.48493800140173
1776432913.417,2.504959995474743,36.47636441018744
1776432913.422,2.504955367672099,36.476629563747366
1776432913.427,2.504905004135914,36.479515181812104
1776432913.432,2.5047088831599416,36.49075208600931
1776432913.437,2.504757089243548,36.48799008087181
1776432913.442,2.504533427875071,36.50080493332567
1776432913.447,2.5045438207564006,36.50020946508849
1776432913.452,2.5044922084143946,36.50316663445622
1776432913.457,2.504445032463867,36.505869617315966
1776432913.462,2.5040996962171786,36.5256559267641
1776432913.467,2.504270543591902,36.51586709325156
1776432913.471,2.504418598064693,36.50738419682261
1776432913.477,2.504405821480852,36.50811624115329
1776432913.481,2.5042521377664446,36.51692166936874
1776432913.487,2.5043590366149244,36.510796816516034
1776432913.491,2.5043894110425136,36.50905649001004
1776432913.497,2.504386094440372,36.50924651731506
1776432913.501,2.5043941364457565,36.50878574434773
1776432913.507,2.5041377782316454,36.523473988059806
1776432913.511,2.504079188912451,36.5268309087742
1776432913.517,2.504147328700062,36.522926786527165
