Optimizer 2,Optimizer 7,IMU to q_d,Optimizer 1,Optimizer 3,Optimizer 4,Optimizer 5
0.0,0.0,42.29291400368346,0.0,0.0,0.0,0.0
0.0,0.0,12.971529862854998,0.0,0.0,0.0,0.0
0.0,0.0,24.212310598258178,0.0,0.0,0.0,0.0
0.0,0.0,52.60685597636289,0.0,0.0,0.0,0.0
0.0,0.0,89.28822259299396,0.0,0.0,0.0,0.0
0.0,0.0,160.3213907462585,0.0,0.0,0.0,0.0
0.0,0.0,182.9557242714783,0.0,0.0,0.0,0.0
0.0,0.0,60.41153430304412,0.0,0.0,0.0,0.0
0.0,0.0,136.03343711997124,0.0,0.0,0.0,0.0
0.0,0.0,243.92182781143845,0.0,0.0,0.0,0.0
0.0,0.0,199.8477835273318,0.0,0.0,0.0,0.0
0.0,0.0,74.6063496378693,0.0,0.0,0.0,0.0
0.0,0.0,29.36057953125493,0.0,0.0,0.0,0.0
0.0,0.0,68.31951446919386,0.0,0.0,0.0,0.0
0.0,0.0,60.3346474060213,0.0,0.0,0.0,0.0
0.0,0.0,27.969314169157737,0.0,0.0,0.0,0.0
0.0,0.0,34.415037334593165,0.0,0.0,0.0,0.0
0.0,0.0,108.87745427741189,0.0,0.0,0.0,0.0
0.0,0.0,141.67433609342183,0.0,0.0,0.0,0.0
0.0,0.0,113.6914058317346,0.0,0.0,0.0,0.0
0.0,0.0,30.82917817568155,0.0,0.0,0.0,0.0
0.0,0.0,88.68482620213815,0.0,0.0,0.0,0.0
0.0,0.0,157.46575245572265,0.0,0.0,0.0,0.0
0.0,0.0,98.75921687629808,0.0,0.0,0.0,0.0
0.0,0.0,2.2533398697708984,0.0,0.0,0.0,0.0
0.0,0.0,21.81387609429943,0.0,0.0,0.0,0.0
0.0,0.0,7.777661988752936,0.0,0.0,0.0,0.0
0.0,0.0,29.153747225014797,0.0,0.0,0.0,0.0
0.0,0.0,43.00415438684039,0.0,0.0,0.0,0.0
0.0,0.0,17.275023739394793,0.0,0.0,0.0,0.0
0.0,0.0,70.59760267162308,0.0,0.0,0.0,0.0
0.0,0.0,192.25616704194468,0.0,0.0,0.0,0.0
0.0,0.0,314.35103593271305,0.0,0.0,0.0,0.0
0.0,0.0,401.8665272676248,0.0,0.0,0.0,0.0
0.0,0.0,332.89334045684365,0.0,0.0,0.0,0.0
0.0,0.0,43.18606736072958,0.0,0.0,0.0,0.0
0.0,0.0,621.3368713028402,0.0,0.0,0.0,0.0
0.0,0.0,970.3278848455512,0.0,0.0,0.0,0.0
0.0,0.0,619.7659843109465,0.0,0.0,0.0,0.0
0.0,0.0,154.13143619310142,0.0,0.0,0.0,0.0
0.0,0.0,295.98727292906614,0.0,0.0,0.0,0.0
0.0,0.0,229.7782318205753,0.0,0.0,0.0,0.0
0.0,0.0,393.1005574127271,0.0,0.0,0.0,0.0
0.0,0.0,46.69853190559672,0.0,0.0,0.0,0.0
0.0,0.0,253.69164576884415,0.0,0.0,0.0,0.0
0.0,0.0,327.4605567488614,0.0,0.0,0.0,0.0
0.0,0.0,272.1618064661228,0.0,0.0,0.0,0.0
0.0,0.0,178.81677884396512,0.0,0.0,0.0,0.0
0.0,0.0,94.31982154049544,0.0,0.0,0.0,0.0
0.0,0.0,35.42234758407429,0.0,0.0,0.0,0.0
0.0,0.0,2.264884079183747,0.0,0.0,0.0,0.0
0.0,0.0,11.798485522953506,0.0,0.0,0.0,0.0
0.0,0.0,14.440675751081052,0.0,0.0,0.0,0.0
0.0,0.0,11.753800025473677,0.0,0.0,0.0,0.0
0.0,0.0,7.601149451853055,0.0,0.0,0.0,0.0
0.0,0.0,3.9342819519160113,0.0,0.0,0.0,0.0
0.0,0.0,1.419710893450815,0.0,0.0,0.0,0.0
0.0,0.0,0.0282022212838355,0.0,0.0,0.0,0.0
0.0,0.0,0.5445828067986367,0.0,0.0,0.0,0.0
0.0,0.0,0.6355183679030193,0.0,0.0,0.0,0.0
0.0,0.0,0.5069732040559743,0.0,0.0,0.0,0.0
0.0,0.0,0.3227166119437515,0.0,0.0,0.0,0.0
0.0,0.0,0.1638043456112247,0.0,0.0,0.0,0.0
0.0,0.0,0.0565735059854992,0.0,0.0,0.0,0.0
0.0,0.0,0.0017322902717209,0.0,0.0,0.0,0.0
0.0,0.0,0.0249737937479606,0.0,0.0,0.0,0.0
0.0,0.0,0.0279145124019874,0.0,0.0,0.0,0.0
0.0,0.0,0.0218401888047617,0.0,0.0,0.0,0.0
0.0,0.0,0.0136844242190639,0.0,0.0,0.0,0.0
0.0,0.0,0.0068067270429151,0.0,0.0,0.0,0.0
0.0,0.0,0.0022394118780475,0.0,0.0,0.0,0.0
0.0,0.0,0.000199691596928,0.0,0.0,0.0,0.0
0.0,0.0,0.0011388213348208,0.0,0.0,0.0,0.0
0.0,0.0,0.0012238742761207,0.0,0.0,0.0,0.0
0.0,0.0,0.0009397234852523,0.0,0.0,0.0,0.0
0.0,0.0,0.0005795428322937,0.0,0.0,0.0,0.0
0.0,0.0,0.0002822629113566,0.0,0.0,0.0,0.0
0.0,0.0,8.795816064654743e-05,0.0,0.0,0.0,0.0
0.0,0.0,1.3903154422188956e-05,0.0,0.0,0.0,0.0
0.0,0.0,5.167403780992775e-05,0.0,0.0,0.0,0.0
0.0,0.0,5.356570656145355e-05,0.0,0.0,0.0,0.0
0.0,0.0,4.038520958450173e-05,0.0,0.0,0.0,0.0
0.0,0.0,2.451249017883671e-05,0.0,0.0,0.0,0.0
0.0,0.0,1.1679237902939793e-05,0.0,0.0,0.0,0.0
0.0,0.0,3.423014873012745e-06,0.0,0.0,0.0,0.0
0.0,0.0,8.233046637635418e-07,0.0,0.0,0.0,0.0
746.4627697940805,4.206206098466927,2.334401673208929e-06,335.9082464073362,167.9541232036681,1069.2291568211588,25.218336817367582
1683.0321070435143,12.591484769278727,2.340530000130161e-06,757.6824192128689,462.81827120826847,2433.162629367497,80.73824798135887
1171.14269607426,16.53836515503815,1.733517037796739e-06,528.6557970913424,495.73703414980537,1731.426918612813,116.06289201625108
187.72258459522823,15.710276263265316,1.035427302241036e-06,88.00337889168432,291.8702065207449,314.7519935602669,116.39608245468824
202.5216141729226,14.4478251763567,4.821197136655154e-07,85.46919099782308,103.2005077614611,265.76184471616995,103.68779639123478
266.2813085957371,13.291519912231117,1.3173268192227394e-07,112.43192900844916,4.615710623494223,363.1971821553541,89.64221512921266
234.92220531232675,12.202393401796176,4.495224186081108e-08,97.138302594392,50.87700660894298,316.4647640721821,77.50402462715397
265.70486181066985,10.93164353727961,1.0504219712652902e-07,110.27865933015414,80.57783296954875,357.3571702802723,65.03543926216079
224.53329321388168,9.93592258272081,1.021055065557206e-07,91.11734642886842,85.84758969920944,297.1826651170337,54.67936848906555
107.53797808586518,9.546918773971264,7.43226318419033e-08,37.44401054304464,61.64580012112678,125.13164064455346,48.91261504648499
175.47885973358694,8.662199124614581,4.3678494752772535e-08,68.45437345993352,65.05008679052956,220.39967106102955,41.12947268211592
301.65893053532056,7.170478018511161,1.9851796716764732e-08,126.29273841048688,95.67141260050904,406.4102653140383,29.424821124938063
273.7651943104696,5.974832574712909,5.000140697998041e-09,114.63134870170222,105.15138065110716,373.01112088961617,19.228333143582013
181.4195194007502,5.264843244761842,2.336942289680785e-09,72.89162380669627,89.02150222890018,239.4814671943977,12.716619654837508
120.1960971359884,4.791642931995993,4.709803723113925e-09,45.42872367923176,67.22511295406383,149.39374798199066,8.61866996784626
241.75446886176985,3.566874476985885,4.447526479123949e-09,103.28004193630557,85.25257744518588,331.73845889765886,0.399039013405627
248.52197543618655,2.4458377443887307,3.1827584973122683e-09,107.48582526228918,96.3692013537354,348.7727772340411,7.69203706406463
84.93261075392832,2.249815782619089,1.8399888523481046e-09,32.131756263862755,64.25047880879453,109.25401233703202,9.68854529062179
88.3272313159506,1.8452110491180345,8.15197128997608e-10,34.69637220297045,49.47342550588399,112.62706311595733,11.769672887753908
107.2011785013608,1.3404173961496553,1.8648457458101606e-10,44.01665501843152,46.74504026216262,142.36190575343124,14.438028033341377
48.29902880375214,1.1920064032535511,1.1755625509252475e-10,16.599624374824227,31.672332318494654,55.68548356947929,14.903812131744202
73.16389418391842,0.8289126053503981,2.104904079608886e-10,29.228534091425985,30.45043320495789,138.38826361188558,16.292535056413634
82.60617846917727,0.4422887797845418,1.9343995731343008e-10,34.11840540822985,32.28441930659962,417.6455426916922,17.973299333265295
58.20353807037938,0.2037566963011583,1.3613731281463694e-10,23.13109304023041,27.70775617342233,526.2913825976457,18.73833818613927
73.64330014406771,0.1547194853481999,7.740047620170254e-11,31.23787622961722,29.47281620150792,243.7113949847799,20.07064094406396
34.77264775915554,0.2648841643970354,3.337665939728601e-11,12.485922380880751,20.97936929118581,8.302874141495106,19.92312299370201
5.466802662401248,0.1839992740868656,6.7958427655959406e-12,7.124140614912701,6.927614338142646,0.0,18.31135203497344
27.300629633734992,0.3473592949960822,5.7750185549074454e-12,9.307235323662471,8.117424830904687,0.0,18.02029061293
12.07031498604618,0.375363272365866,9.379312631866582e-12,1.4566805662699798,4.787052698595845,0.0,17.1555812529345
56.66451382045525,0.0051968176346757,8.401430786680914e-12,33.39827865636635,14.30561297888404,0.0,13.720874259062493
44.85286775729936,0.2116408016457729,5.816230210219884e-12,27.955418382529,21.13051568071989,2.188649261825049e-11,10.880450246366497
7.415143481241595,0.1260225418199581,3.2511126859209488e-12,1.8029811514299503,11.466748416070663,4.620481774963992e-11,10.15695885531482
8.26983841308579,0.1017407417903304,1.3621445350981786e-12,1.6114420329945194,6.539095224528337,2.431832513138943e-12,9.486954920731309
28.194364561014734,0.3069081987095177,2.398411728534822e-13,20.75068952815043,13.644892376354584,4.620481774963992e-11,7.416286972442801
36.43870885209075,0.5206413055456234,2.786654555584408e-13,25.53331782946811,19.58910510290527,2.431832513138943e-11,5.098490842580269
18.835914123416376,0.6173508695485035,4.167931354329012e-13,16.9475787583362,18.268341930598847,0.0,3.550555995370848
13.741370886102278,0.7073338433648955,3.6438331153281983e-13,14.788638951677138,16.528490441148936,0.0,2.2483758701265355
15.422299099477891,0.8171776969695856,2.4819657126313786e-13,16.134329752770082,16.33141009697775,0.0,0.9155560218324066
4.16397786916963,0.7999582120807593,1.3635049963664817e-13,5.909121455930085,11.120265776448443,0.0,0.4224387701972052
7.31290974875999,0.7917039607113039,5.5394375166132686e-14,4.610206220438413,7.865235998430662,0.0,0.053492663951193
33.1394345724662,1.0552621834845135,8.072393747838624e-15,27.104750045040856,17.484993021730286,0.0,1.9842899759049537
25.60225933287266,1.2174573399220543,1.3259088599356108e-14,23.438615546286208,20.46180428401919,0.0,3.636686880071439
21.064339285222683,1.3696633905785878,1.847432380468636e-14,22.076077168015036,21.268940726023192,0.0,5.097472361651139
63.97521203021802,1.819844111194827,1.5782594973009304e-14,46.93998142114898,34.10446107359279,0.0,8.345955944276454
34.85075150675044,2.020612264623138,1.0578823865869096e-14,31.582827853850212,32.843644463731856,0.0,10.265906362720692
10.100638128772577,1.963974416509897,5.709409010411945e-15,7.2342325500860305,20.038938506863936,0.0,10.25410305710457
53.66324231543577,2.416026288735429,2.243916504139717e-15,44.91125237504762,32.47509544092717,0.0,13.071542859962728
116.53721275563802,3.22350771021614,2.513666103561964e-16,82.75069129711977,57.61289336909034,0.0,18.57748733727475
71.35958971296768,3.6443019083199135,6.237668574119662e-16,58.93076380753529,58.27182858835294,0.0,21.99753034962889
12.897944230794364,3.730445308749872,8.169414679656359e-16,26.70470307170702,42.48826582999715,0.0,22.81333224303202
1.612557724741853,3.82669505342892,6.826963963154094e-16,21.27400473477564,31.88113528236395,0.0,23.17732665146607
31.093351104425416,4.161127955951252,4.503631298018673e-16,40.30385880121023,36.0924970417865,0.0,24.950313409133884
40.43723308388709,4.52980913065559,2.38674117160062e-16,47.43386703289497,41.76318203732976,0.0,27.16274894797628
8.289163884099766,4.663436299615847,9.050037592542331e-17,29.691229506079942,35.72720577168172,0.0,27.923563532299944
28.234276573808543,4.58066963137076,6.722414045585729e-18,8.272483213699656,21.99984449271257,4.620481774963992e-11,27.03523901814304
50.36623479787765,4.391174288384541,2.9071437647473494e-17,4.949701813544213,8.525071339630419,4.620481774963992e-11,25.20227551168792
53.85914879450944,4.207322388689032,3.60457368498609e-17,7.252251565950965,0.6364098868172157,9.240963549927983e-11,23.295527018060813
56.85009964834128,4.005528755789112,2.9492990091388584e-17,9.341895295486536,4.35274270436933,9.240963549927983e-11,21.33496585071521
75.00749833408922,3.6624277573664896,1.914993288294596e-17,21.73782455428212,13.045283629325068,4.620481774963992e-11,18.549755643015583
103.36738311200972,3.1183892230027386,9.960140708757413e-18,41.3519503929106,27.19861701111721,4.620481774963992e-11,14.442565368547054
112.40989878602412,2.5331861862809264,3.632115371100123e-18,49.275634763740925,38.23712588741756,0.0,9.96251418018083
87.87478495511344,2.146523642918923,1.1486834628787886e-19,34.857569394617954,36.547347641008,0.0,6.807065260980268
77.70265073604963,1.785590152484979,1.344281340005517e-18,30.21693694149681,33.382142291253,0.0,4.170576978009326
100.99643061084322,1.2055627711798738,1.5871405127595094e-18,47.99931631179313,40.69072930152067,0.0,0.3415881089095549
105.17305211412187,0.6108107776499878,1.2725153676417928e-18,53.42108895430083,47.055909127921694,0.0,3.687468377064041
68.63649002530796,0.3164265145021132,8.132882748063446e-19,30.02803845122707,38.54197378958776,0.0,5.742503003181097
43.5292914685181,0.1582890610445209,4.14890513162494e-19,14.273552155658438,26.40776297256838,0.0,6.503685435092091
106.15241035400425,0.60356409435725,1.449585534425315e-19,61.82467175153155,44.11621736196971,0.0,10.793626744229568
102.8121975149602,1.2344424897760864,2.47756041607768e-21,61.246518630641006,52.681367996371016,0.0,14.80827444504752
18.281376335418457,1.1485564871150582,6.174317208009417e-20,1.8805115143749236,27.280939755507937,0.0,14.149006720922957
8.605488099021807,1.128224068000888,6.974711507575351e-20,4.581569977944513,11.349684888759828,0.0,13.040233836805283
16.043208476814808,1.187930066926151,5.483650564760211e-20,0.8231497545986812,6.086417321590492,0.0,12.397154361673907
19.890874940375383,1.2766593854658534,3.4497455673903196e-20,4.423334630801307,5.254875976195899,0.0,12.059120089090548
8.009007217680997,1.0859787074227745,1.7249096307065554e-20,18.1162775805728,6.430700802165349,0.0,10.04719486058762
26.88616778521103,0.772208385409292,5.748329864217294e-21,33.12072991369515,19.775715357931464,0.0,7.0175619617383305
64.45887011941713,1.3832606033393169,4.219538823814242e-22,40.93854040921215,10.581412525659797,0.0,9.711698282702606
105.52672318871296,2.227469093896961,2.8193722537836987e-21,75.98122581299837,43.28131916935462,0.0,14.891037851004503
45.09721731487131,2.4248690072548778,3.0593656844387767e-21,29.85437265210645,36.56784591066487,0.0,16.327436154383072
48.19082583605864,2.799797151008112,2.360190239540236e-21,35.75627911871876,36.16206251464561,0.0,18.12927737712669
64.21986054047517,3.338493188796669,1.4614566747569069e-21,51.12024948094651,43.64115599786294,0.0,20.98717300538588
37.64874144097957,3.594139356067559,7.156739192735031e-22,31.17705615594,37.40910607689904,0.0,22.19335105287875
49.25929932129764,4.0497512773293804,2.2625399887647935e-22,44.28174948039028,40.84542777862399,0.0,24.31816612218799
57.36249638373417,4.581160596113311,3.154159621604476e-23,53.83897860533697,47.34220319200601,0.0,27.04563601684619
31.71198462383736,4.839280219199175,1.2808324617323448e-22,33.56678503891336,40.45449411545847,0.0,28.103738652371234
34.70446793147153,5.207602206277253,1.3395855833662954e-22,39.11978306990992,39.78713859270365,0.0,29.52153829508151
51.12599137332179,5.768674130049708,1.0146151687205034e-22,56.87806567313152,48.33260213287381,0.0,32.19590451897907
47.70142279082518,6.279389865493663,6.183446956598589e-23,56.96007441712555,52.64633827495712,0.0,34.73186721887888
43.97697989731093,6.77988790885304,2.96295154084907e-23,56.81890589940715,54.732622087246575,0.0,37.12015261688315
46.95079995191381,7.34834286325336,8.827107436305417e-24,63.17369874158586,58.95316041446242,0.0,39.85642805665438
45.46956392977247,7.915762942719635,1.924658919556015e-24,65.14133873212725,62.04724957331916,0.0,42.59251743582328
40.14116002394615,8.447691362512735,5.792443786781592e-24,63.35745968601272,62.7023546296173,0.0,45.04678523857617
46.30094299821986,9.094862540693493,5.8556970631781654e-24,73.40856800040346,68.05546131492041,0.0,48.12297762819063
50.16965624111687,9.799336569855525,4.3565035160902184e-24,81.12026564493189,74.58786347997479,0.0,51.61184562755808
30.941128599278112,10.272409531578337,2.6128169818385563e-24,64.28013111263051,69.43399729636953,0.0,73.04395483325216
2.2575223280409062,10.377672051539566,1.2238582278663625e-24,30.860582207428816,50.14728975185053,0.0,108.63097948992332
13.032793031149788,10.433178024382316,3.40745619697435e-25,20.329753133337224,35.238521442574424,0.0,100.74537577359575
26.476325157133736,10.322877884942306,1.0684240457590156e-25,4.609031604082176,19.923776523397606,0.0,47.11112781316943
27.18335784709771,10.241961249064166,2.6089711121031766e-25,3.99651693608671,11.960146729738511,0.0,8.581816515647217
20.11183629174276,10.808864873757514,2.5555651889564976e-25,58.19555631298895,35.07785152129685,0.0,4.253845977314974
8.274242567250251,11.076258146644996,1.8683625837724702e-25,44.81638382246168,39.94711767188048,0.0,12.989444796703523
30.46589239239602,10.8454142235292,1.102572251155364e-25,0.9560864185311696,20.451602045227716,0.0,25.555121598068908
10.15525782555062,11.005088929861936,5.0426908080181896e-26,24.81343862335373,22.63252033429072,8.997780298614089e-11,40.86230763057021
1.0573919917806105,11.228617053011607,1.2983008182538658e-26,35.319763165385794,28.976141749883247,8.997780298614089e-11,47.65835110027704
17.04792959250436,11.19338547824946,5.61329199719881e-27,16.232223106209805,22.60418242809152,1.7995560597228175e-10,46.300859382207456
3.805824880699412,11.519833731420286,1.170814426236726e-26,42.85842908334501,32.73130575567327,1.7995560597228175e-10,47.01571000737114
57.3836680303989,12.603984429125802,1.1135846195840715e-26,112.1866071047997,72.45895643019149,8.997780298614089e-11,52.89673822788218
18.258602695603848,12.349126373280738,8.00337906930002e-27,15.454819818473329,43.956888124287424,8.997780298614089e-11,51.19772683862921
164.4855440267247,10.04738989321046,4.646318432562982e-27,175.25126113568123,65.64718650574189,0.0,35.27328055813147
55.28617338065712,9.895632602233745,2.0722144922034932e-27,35.867612690893935,50.757399598272926,0.0,30.673853028536136
118.43059773530204,12.120570141012417,4.865945011419663e-28,190.9369434098756,70.08977190589133,0.0,43.35041227977979
41.60875149469096,12.58468384658009,2.844389071642981e-28,91.67883640211132,80.88430415404632,0.0,47.88994227695678
17.011852126720623,12.389514856978296,5.2367759548749885e-28,17.415830580156555,49.15006736701146,1095.3699601862445,46.608791536870754
46.5900284864889,11.83917682362843,4.845202751315983e-28,27.14562641797735,11.002220474427077,3442.9379162801715,42.05143745834358
186.44630269458,9.018166490728577,3.4243353755621435e-28,226.49132685962743,107.74455319255522,3403.2501119832777,22.77453341700837
114.61141642886712,7.853599334978276,1.9552249664079227e-28,130.74757964605695,119.24606641926108,513.0414100418191,11.727593198798544
60.82671369879325,9.372603912161225,8.490856364835964e-29,111.82767412451092,3.709196147420066,1221.3826867672176,19.48914027259025
43.40712645223499,10.010997697916212,1.7849241780008808e-29,88.53963216102959,42.41521800680477,1312.087435247347,25.082792762594707
6.818622500847859,9.861310066646178,1.4048540064802987e-29,18.839150782042395,30.62718439451356,1137.491030636813,25.14131678591996
33.16633376061088,9.400685741713083,2.3351817694813386e-29,21.104767560208348,4.761208417107616,914.86182425675,22.197884680172383
58.90845708447426,8.564014522159363,2.105110836727452e-29,60.90703908266646,28.0729153328694,737.338713813713,16.425398490247787
35.840572738796816,8.213569724828986,1.4634241771925396e-29,28.95686142449021,28.51488837863481,557.3198828737122,13.36360056721625
13.369122849960409,8.169008168907185,8.215803038659286e-30,2.793733604889008,12.860577386782928,416.7276872038434,12.850983539800584
61.67699519116983,7.138125731242374,3.4681669912624846e-30,73.29767744811159,43.07912741744725,364.1320022935746,6.653507143480384
108.8454115867208,5.39767214335734,6.358067992468225e-31,148.93094025673653,96.00503383718188,326.1695704100687,4.887143412008374
51.58263197815354,4.874693718462187,6.8069737063773246e-31,64.02991502943583,80.01747443326386,230.55718486597908,9.430024175730251
6.254086525012408,5.200489935640041,1.0383979525293774e-30,23.487614225935687,28.264930103574116,150.1331850057732,7.1569587379264
22.54144086261,4.760249501594136,9.133381277833232e-31,22.652222552195266,25.45857632792968,139.69129772804337,8.470713412076742
56.51750219032091,3.775221449852293,6.246753102580522e-31,77.88152969089187,51.67005300941077,136.17519278961677,13.859798699870169
53.17790553434178,2.9661120724808687,3.4470366660798564e-31,75.24631804263491,63.45818552593287,113.47826729591374,18.759743367911256
43.1616551894438,2.322266027654782,1.4117179844911804e-31,61.746467916912266,62.60232672146756,90.7779550843148,22.3813239003268
34.53375035157059,1.79792735126596,2.170354058953893e-32,49.72849133143886,56.16540902667816,73.74358918798349,24.90489282864979
29.905824135879545,1.3205006721783756,3.249436768293599e-32,43.957400779928186,50.06140490343814,61.140747674052,26.858787569275066
29.52839632409085,0.8247846319324958,4.6055798371004407e-32,44.848586043066426,47.454995473117314,52.95127776154845,28.77397217818037
28.166865687439586,2.7443036661846385,9671.09897509855,44.1253346793773,45.79016507606735,45.54763617975104,30.53133514434015
28.27547757319316,66.2191035549284,190300.1536971847,45.8376219375087,45.81389350678803,39.97276927740862,32.32225561258442
